delivery_partner_id,name,city,vehicle_type,rating
3792,Nicole Robinson,Godhra,bicycle,3.6
3793,Jennifer Bridges,Jamnagar,scooter,4.8
3794,Angela Moody,Kalol,bicycle,4.8
3795,Natasha Summers,Godhra,bike,3.5
3796,Daisy Morton,Junagadh,bicycle,3.8
3797,Jonathan Rice,Morbi,scooter,3.6
3798,Mark Fritz,Surendranagar,scooter,4.5
3799,Janice Branch,Bharuch,bike,4.2
3800,Caleb Taylor,Vyara,scooter,4.8
3801,Michael Williams,Amreli,bicycle,3.5
3802,Stephanie Ramsey,Deesa,bicycle,4.2
3803,Selena Morse,Nadiad,scooter,4.7
3804,Elizabeth Evans,Junagadh,bike,4.6
3805,Jennifer Stone,Valsad,bike,4.5
3806,Jerry Brown,Ankleshwar,scooter,4.0
3807,Teresa Simon,Rajkot,bicycle,4.8
3808,Jeffery West,Navsari,scooter,3.5
3809,Timothy Price,Botad,bicycle,4.2
3810,Hannah Buckley,Botad,bike,4.8
3811,Terrence Wilson,Jamnagar,bike,3.5
3812,David Mcmahon,Veraval,scooter,3.6
3813,Shari Mcfarland,Amreli,scooter,4.1
3814,Joseph Smith,Botad,bicycle,4.5
3815,James Kirby,Jamnagar,bicycle,4.3
3816,Craig Phillips,Botad,bike,3.6
3817,Michelle Allen,Botad,bike,3.7
3818,Chris Collier,Ahmedabad,bike,4.6
3819,Larry Barker MD,Patan,scooter,3.5
3820,Tonya Thomas,Rajkot,scooter,3.8
3821,Chelsea Mcgrath,Anand,bicycle,3.6
3822,Christina Kline,Porbandar,scooter,3.8
3823,Elizabeth Taylor,Vyara,bicycle,3.9
3824,Michael Orr,Vapi,bike,4.0
3825,Grant Decker,Morbi,scooter,3.7
3826,Martin Cross,Ankleshwar,scooter,4.9
3827,Roberto Hansen,Jamnagar,bicycle,4.0
3828,Samuel Singh,Palanpur,bicycle,3.9
3829,Amber Morris,Vadodara,bike,3.8
3830,Shaun Gordon,Bhavnagar,bike,3.6
3831,Johnny Cabrera,Bharuch,bicycle,4.0
3832,Vickie Holland,Kalol,bike,3.6
3833,Angela Adkins,Gandhinagar,bike,3.8
3834,Robert Sanchez,Surat,scooter,4.0
3835,Paul Escobar,Gandhinagar,bike,4.2
3836,Lisa Thomas,Bhavnagar,scooter,4.8
3837,Jennifer Clark,Morbi,bike,4.5
3838,William Contreras,Rajkot,bicycle,4.6
3839,Dr. Cristina Reyes MD,Rajkot,bicycle,4.4
3840,Samuel Hernandez,Dahod,bicycle,3.6
3841,Daniel Smith,Mehsana,bike,3.5
3842,Nathaniel Johnson,Vadodara,scooter,4.3
3843,Jacqueline Austin,Amreli,bike,3.9
3844,Elizabeth Bradford,Botad,scooter,3.7
3845,Diana Conrad,Vyara,scooter,4.5
3846,Sharon Gross,Gandhinagar,bike,4.3
3847,Tamara Thompson,Ankleshwar,scooter,4.5
3848,Olivia Greer,Surendranagar,bike,4.2
3849,Shane Wolf,Dahod,bicycle,3.8
3850,Courtney Davis,Nadiad,scooter,4.1
3851,Grant Johnson,Rajkot,bicycle,4.0
3852,Sarah Evans,Surat,bicycle,4.3
3853,Rebecca White,Botad,bike,4.8
3854,Gary Bryant,Botad,scooter,3.6
3855,David Jones,Surat,scooter,3.9
3856,Jennifer Robertson,Nadiad,bicycle,4.2
3857,Greg Butler,Ahmedabad,bicycle,4.0
3858,Christina Ford,Veraval,scooter,3.6
3859,Teresa Martin,Vyara,bike,4.7
3860,Brianna Herrera,Gandhinagar,scooter,3.7
3861,Adrian Collins,Deesa,bicycle,4.7
3862,Thomas Baker,Mehsana,scooter,3.7
3863,Roy Martinez,Dahod,scooter,4.0
3864,Maureen Andersen,Vadodara,bike,4.2
3865,Debbie Greene,Junagadh,scooter,4.0
3866,Daniel Rowe,Modasa,bicycle,4.8
3867,Joseph Smith,Valsad,bicycle,4.3
3868,Danielle Johnson,Modasa,scooter,3.7
3869,Beth Robinson,Botad,bike,4.0
3870,William George,Valsad,bicycle,4.5
3871,Matthew Holt,Modasa,bicycle,4.3
3872,Mrs. Amanda Phillips,Bhavnagar,bike,4.2
3873,Kyle Wilkerson,Rajkot,scooter,4.0
3874,Donna Miller,Valsad,scooter,4.7
3875,Daniel Gutierrez,Junagadh,bike,4.2
3876,Destiny Smith,Botad,bicycle,4.5
3877,Amy Harding,Bhavnagar,bicycle,4.0
3878,Natasha Anderson,Vapi,scooter,4.5
3879,Charles Nelson,Veraval,bike,4.7
3880,Sandy Hunt,Amreli,bike,3.8
3881,Edward Reynolds,Jamnagar,bike,4.0
3882,Mr. Randy Fitzgerald MD,Gandhinagar,bike,4.5
3883,Sherry Allen,Jamnagar,bicycle,3.7
3884,Mr. Mark Hamilton Jr.,Kalol,scooter,4.4
3885,Jennifer Johnson,Navsari,bike,4.4
3886,Andrew Morrison,Bhavnagar,bicycle,3.9
3887,Amy Collins,Palanpur,bicycle,4.0
3888,David Bailey,Porbandar,bicycle,4.1
3889,Jeremy Smith,Palanpur,bike,4.3
3890,Daniel Jones,Modasa,bicycle,4.9
3891,Donald Carter,Godhra,bike,4.6
3892,Haley Eaton,Jamnagar,bike,4.2
3893,Emily Baker,Anand,bicycle,3.6
3894,Toni Oneal,Bharuch,bicycle,4.7
3895,Charles Gordon,Deesa,bike,4.0
3896,Rachel Contreras,Navsari,scooter,4.6
3897,Danny Kennedy,Vyara,scooter,4.6
3898,Nancy Rowe,Ankleshwar,bike,4.3
3899,Robert Rogers,Patan,bike,4.0
3900,Benjamin Baker,Kalol,bike,3.7
3901,Anna Scott,Porbandar,bike,4.1
3902,Gregory Ortiz,Porbandar,bicycle,4.3
3903,Curtis Evans,Jamnagar,scooter,4.4
3904,Paige Lewis,Bharuch,scooter,4.5
3905,Sandra Smith,Deesa,bike,4.1
3906,Melinda Reed,Bharuch,bicycle,3.9
3907,Alicia Roberts,Bharuch,bike,4.4
3908,Monique Nelson,Godhra,bike,3.6
3909,Emily Weaver,Rajkot,bike,4.1
3910,Robert Washington,Dahod,bike,4.6
3911,Paul Taylor,Vapi,scooter,4.0
3912,Alicia Bentley,Surat,bike,4.2
3913,Jessica Davenport MD,Palanpur,scooter,3.6
3914,Andre Maldonado,Amreli,bicycle,4.6
3915,Cheryl Davidson,Modasa,bicycle,4.2
3916,Eric Smith,Surendranagar,bicycle,4.7
3917,James Brewer,Morbi,scooter,3.9
3918,Charles Byrd,Mehsana,bicycle,3.5
3919,Breanna Watts,Surat,bike,3.8
3920,Aaron Guzman,Veraval,bicycle,4.2
3921,Adam Miller,Ankleshwar,bicycle,4.4
3922,Jeffrey Brown,Surendranagar,bicycle,4.6
3923,Ann Shelton MD,Anand,bike,4.1
3924,Cody Miller,Palanpur,bicycle,3.8
3925,David Gomez,Patan,bicycle,3.8
3926,Christopher Curtis,Patan,bicycle,4.2
3927,Dana Solis,Vadodara,bicycle,4.7
3928,Daniel Smith,Nadiad,scooter,3.8
3929,Benjamin Salas,Bhavnagar,scooter,4.0
3930,Amy Bryan,Patan,bike,4.8
3931,Hannah Monroe,Botad,bike,3.9
3932,Shaun Lane,Ahmedabad,bicycle,4.4
3933,Ryan Harris,Ahmedabad,bicycle,4.5
3934,Mary Wilcox,Vadodara,bike,4.7
3935,Vanessa Gillespie,Nadiad,bike,4.3
3936,Julie Garcia,Amreli,bicycle,3.7
3937,Brittney Rodriguez,Anand,bike,3.9
3938,Craig Torres,Kalol,scooter,4.7
3939,Gregory Brown,Modasa,bicycle,4.2
3940,Jacqueline Johns,Botad,bike,4.3
3941,Justin Frey,Ankleshwar,bicycle,4.6
3942,Kimberly Young,Bharuch,bike,4.5
3943,Kathleen Garcia,Vapi,bike,4.8
3944,Joshua Castillo,Dahod,scooter,4.7
3945,Danielle Jones,Palanpur,bike,3.6
3946,Crystal Vaughn,Godhra,bike,4.6
3947,Lisa Solis,Modasa,bike,3.6
3948,Karen Maxwell,Deesa,bike,4.5
3949,Brittany Thompson,Jamnagar,scooter,3.9
3950,Jesse Rodriguez,Himmatnagar,bicycle,4.0
3951,Ms. Grace Anderson MD,Godhra,bicycle,3.6
3952,Lindsay Cowan,Vadodara,scooter,4.5
3953,Cheryl Hale,Godhra,scooter,4.9
3954,Nicole Nelson MD,Navsari,bike,3.6
3955,Kristen Sanchez,Junagadh,bike,4.5
3956,Elizabeth Davis,Himmatnagar,bike,4.0
3957,Allison Moore,Nadiad,bike,4.0
3958,Kelli Murphy,Vapi,bicycle,3.8
3959,Jessica Green,Himmatnagar,bike,3.9
3960,Michelle Bell,Ahmedabad,bicycle,4.8
3961,Erin Morales,Jamnagar,bike,4.6
3962,Nicholas Smith,Morbi,scooter,3.9
3963,Christopher Lopez,Kalol,bike,4.2
3964,Rebecca Thompson,Mehsana,scooter,4.8
3965,Terry Baker,Bharuch,bicycle,3.8
3966,Allen Kirk,Jamnagar,bicycle,4.8
3967,Jennifer Mendez,Amreli,bicycle,3.8
3968,Jamie Young,Anand,bike,4.6
3969,Ian Grant,Godhra,bicycle,4.7
3970,Linda Lee,Modasa,bicycle,4.7
3971,Jill Elliott,Porbandar,scooter,3.7
3972,Betty Mccall,Palanpur,bicycle,3.7
3973,Becky Cline,Vyara,bike,4.7
3974,Sierra Dyer DVM,Bhavnagar,bike,4.0
3975,Dennis Short,Modasa,bike,4.1
3976,Mark Davis,Botad,bike,4.2
3977,Zachary Beck,Nadiad,bike,4.6
3978,Jason Davis,Bhavnagar,bicycle,3.6
3979,Terri Gonzales,Ankleshwar,bike,4.8
3980,Jason Nguyen,Godhra,bicycle,4.1
3981,Brian Francis,Surendranagar,scooter,3.8
3982,James Hicks,Anand,scooter,4.2
3983,Jason Thomas,Nadiad,bike,4.8
3984,Susan Shelton,Vyara,scooter,4.2
3985,Katherine Garcia,Bhavnagar,bike,4.3
3986,Catherine Williamson,Mehsana,bike,4.1
3987,Vincent Humphrey,Modasa,bike,4.0
3988,Judy Bell,Vapi,bike,4.7
3989,Stacy Brown,Veraval,scooter,3.5
3990,Joanna Perkins,Vadodara,scooter,4.5
3991,Jennifer Moore,Botad,bicycle,4.1
3992,David Clark,Valsad,bicycle,3.8
3993,James Miller,Deesa,bike,4.9
3994,Monica Garner,Ahmedabad,scooter,4.6
3995,Marie Williams,Gandhinagar,bike,4.6
3996,Patricia Thomas,Jamnagar,scooter,4.7
3997,Jennifer Harrison,Deesa,bicycle,4.6
3998,Bryan Johnson,Himmatnagar,scooter,4.3
3999,Katherine Foster,Godhra,bicycle,3.8
4000,Michelle Holloway,Porbandar,bike,4.2
4001,Edward Day,Surat,scooter,3.5
4002,Erica Gonzalez,Bharuch,scooter,4.4
4003,Brooke Evans,Ankleshwar,scooter,4.3
4004,Carlos Porter,Surat,bike,3.6
4005,Pamela Williams,Veraval,bike,4.4
4006,Vincent Stokes,Ankleshwar,bicycle,4.7
4007,Heather Johnson,Ahmedabad,scooter,4.8
4008,Amanda Collier,Bhavnagar,scooter,4.6
4009,Michael Wilson,Nadiad,scooter,3.6
4010,Melissa Williams,Jamnagar,bicycle,3.9
4011,Sarah Lopez,Valsad,scooter,4.7
4012,Amber Rojas DVM,Porbandar,bike,3.9
4013,Gary Roman,Godhra,bicycle,3.9
4014,Stephanie Sanchez,Vadodara,bicycle,4.6
4015,Jason Carter,Rajkot,scooter,4.3
4016,Miranda Wood,Veraval,bicycle,3.8
4017,Elizabeth Macdonald,Dahod,bike,4.9
4018,Melanie Day,Palanpur,scooter,3.6
4019,Samantha Edwards,Ankleshwar,bicycle,4.7
4020,Amber Garcia,Vyara,bike,4.7
4021,Debbie Hurley,Navsari,bike,3.6
4022,Nicole Ball,Bharuch,scooter,4.2
4023,Russell Cameron,Godhra,bike,3.7
4024,Mary Parker,Junagadh,scooter,3.8
4025,Julia Taylor,Mehsana,bike,3.9
4026,Jon Cook,Valsad,bike,3.7
4027,Heidi Adams,Anand,scooter,4.7
4028,Sheila Parsons,Dahod,bicycle,4.0
4029,David Bradford,Morbi,bicycle,4.0
4030,Jose Frazier,Navsari,bike,4.2
4031,George Martinez,Palanpur,bicycle,4.3
4032,Kristine Johnson,Palanpur,bike,4.8
4033,Javier Daniels,Bhavnagar,scooter,3.8
4034,Nicole Castaneda,Botad,bike,4.1
4035,Penny Johnson,Godhra,scooter,4.3
4036,Emily Sutton,Palanpur,bike,4.3
4037,Maxwell Banks,Porbandar,bicycle,4.5
4038,Holly Sparks,Vyara,bike,3.6
4039,Amy Castillo,Amreli,bicycle,4.4
4040,Mitchell Thomas,Modasa,scooter,4.2
4041,Bryan Hunt,Ankleshwar,bicycle,4.5
4042,Nicole Adams,Dahod,scooter,4.2
4043,Jenna Carroll,Palanpur,scooter,3.8
4044,Jessica Kim,Surendranagar,scooter,3.7
4045,Amber Ruiz,Vyara,bicycle,3.9
4046,Matthew Newton,Surat,bicycle,4.0
4047,Danielle Miles,Nadiad,scooter,4.3
4048,Brittney Gaines,Porbandar,bicycle,4.3
4049,Michael Jacobs,Bhavnagar,bike,4.0
4050,Steven Torres,Vapi,bicycle,4.2
4051,Anthony Sanchez,Modasa,scooter,3.6
4052,Daniel Turner,Navsari,scooter,3.7
4053,Jeff Powers,Bharuch,bike,4.5
4054,Laura Macdonald,Bhavnagar,bicycle,3.7
4055,Christine Sanchez,Bhavnagar,bike,3.6
4056,Adrian Hall,Jamnagar,bicycle,4.5
4057,Dawn Leblanc,Surendranagar,bike,3.9
4058,Daniel Gill,Palanpur,scooter,3.9
4059,Molly Bernard,Vyara,scooter,4.4
4060,Jill Burnett,Surendranagar,bike,3.7
4061,Timothy Hernandez,Mehsana,bicycle,4.4
4062,Lynn Johnson,Amreli,bicycle,3.8
4063,Allison Fitzpatrick,Morbi,bike,3.6
4064,George Collins,Veraval,bike,3.6
4065,Roberto Sims,Mehsana,scooter,4.2
4066,Ryan Chen,Nadiad,scooter,4.2
4067,Deanna Romero,Porbandar,bike,4.2
4068,Michael Robbins,Patan,scooter,4.6
4069,April Henry,Jamnagar,scooter,4.3
4070,Sarah Young,Bhavnagar,bicycle,4.6
4071,Jeremy Hart,Bhavnagar,bike,4.7
4072,Charles Rodriguez,Patan,bike,3.7
4073,Nancy Miller,Morbi,bicycle,3.8
4074,Tina Hill,Vapi,scooter,4.6
4075,Daniel Roy,Palanpur,bike,4.0
4076,Aaron Reed,Surendranagar,bicycle,4.0
4077,Justin Everett,Deesa,scooter,3.9
4078,Justin Ortiz,Godhra,bicycle,4.8
4079,Brandon Walsh,Vyara,bike,4.2
4080,Sandra Anderson,Surendranagar,bicycle,4.5
4081,Jordan Whitehead,Valsad,bicycle,3.9
4082,Mr. Clarence Robinson,Dahod,bicycle,4.0
4083,Raymond Wood,Modasa,bicycle,4.1
4084,Matthew Lopez,Junagadh,scooter,3.7
4085,Sheila Payne,Rajkot,bike,4.9
4086,William Martinez,Surat,bicycle,4.9
4087,Robert Hoover,Vapi,bike,4.6
4088,David Peters,Deesa,bike,4.5
4089,Carolyn Clark,Vapi,bike,4.6
4090,Jamie Walsh,Deesa,bike,4.8
4091,April Barron,Modasa,bike,4.2
4092,Michael Small,Rajkot,scooter,3.6
4093,Michael Valenzuela,Bharuch,scooter,3.8
4094,Brandon Krause Jr.,Vadodara,scooter,4.6
4095,Alison Rogers,Veraval,scooter,4.7
4096,Aaron Willis,Deesa,bike,4.0
4097,Zachary Williams,Navsari,scooter,4.7
4098,Linda Romero,Dahod,scooter,4.9
4099,Kaylee Robinson,Bhavnagar,scooter,4.1
4100,Kathryn Kelley,Deesa,bicycle,4.5
4101,Leslie Lozano,Jamnagar,bicycle,3.6
4102,Richard Hernandez,Ahmedabad,bike,3.6
4103,Joann Jackson,Botad,bicycle,4.2
4104,Gene Cooley,Valsad,bike,3.6
4105,Mary Hunter,Surat,bike,4.7
4106,Danny Johnson,Junagadh,scooter,4.7
4107,Michael Lewis,Veraval,scooter,4.8
4108,Sara Hernandez,Surendranagar,bicycle,4.4
4109,Andrew Nguyen,Deesa,bike,3.7
4110,Isaiah Kelley,Vadodara,bicycle,4.2
4111,Angela Hansen,Dahod,bicycle,3.7
4112,Robert Carter,Mehsana,scooter,4.5
4113,Daniel Wright,Gandhinagar,bicycle,4.4
4114,Isabel Woods,Patan,scooter,3.6
4115,Jessica Williams,Palanpur,bicycle,4.6
4116,Morgan Pacheco,Patan,scooter,4.0
4117,Travis Hebert,Amreli,bike,4.8
4118,Rebecca Parker,Kalol,bike,3.5
4119,Ronnie Cox,Palanpur,bike,4.6
4120,Justin Smith,Anand,bicycle,4.8
4121,Melinda Morales,Ankleshwar,bike,4.7
4122,Cynthia Moreno,Valsad,scooter,4.0
4123,Troy Terrell,Veraval,bike,4.7
4124,Ms. Alexis Mcfarland,Botad,bicycle,4.2
4125,Lawrence Brooks,Junagadh,bicycle,3.8
4126,Michael Cuevas,Morbi,scooter,4.4
4127,Carl King,Veraval,bike,4.7
4128,Brian Perez,Junagadh,bicycle,4.5
4129,Bethany Waller,Morbi,bicycle,4.1
4130,Hector Chan,Valsad,bicycle,4.7
4131,David Castro,Modasa,bike,4.2
4132,Jeffrey Williamson,Rajkot,scooter,3.7
4133,Aaron Manning,Dahod,bicycle,4.7
4134,Victoria Acosta,Godhra,scooter,3.6
4135,Douglas Benson,Porbandar,bike,3.6
4136,Francis Baker,Vapi,bike,4.4
4137,David Duncan,Patan,bicycle,4.8
4138,Joshua Clark,Dahod,bicycle,4.2
4139,Victoria Johnson,Godhra,bicycle,4.3
4140,Terry Freeman,Surat,scooter,4.1
4141,Marvin Jackson,Amreli,scooter,4.2
4142,Julie Fowler,Valsad,bike,3.6
4143,Elizabeth Davis,Amreli,bike,3.7
4144,Patrick Rios,Godhra,bicycle,3.5
4145,Brandi Kelly,Porbandar,bicycle,4.9
4146,Andrea Davis,Vapi,bicycle,4.3
4147,Adam Buchanan,Valsad,bike,4.8
4148,Steven Smith,Navsari,bike,4.0
4149,Jessica Cole,Veraval,scooter,4.2
4150,Rebecca Fields,Nadiad,bike,4.5
4151,Michael Rogers,Deesa,bicycle,4.6
4152,Bruce Copeland,Amreli,bike,3.6
4153,Philip Anderson,Botad,bicycle,4.0
4154,Kayla Olson PhD,Kalol,scooter,3.7
4155,Shane Collier,Navsari,scooter,4.3
4156,James Walters,Palanpur,bike,4.0
4157,Eric Robinson,Jamnagar,scooter,3.7
4158,Dr. Seth Walsh,Dahod,bicycle,4.4
4159,Christine Evans,Vapi,bicycle,3.8
4160,Stephanie Freeman,Bhavnagar,scooter,4.9
4161,Michael Wallace,Botad,bike,4.5
4162,Melody Perez,Vapi,bike,4.9
4163,Craig Mendez,Mehsana,bicycle,4.7
4164,Ariana Barnes,Bhavnagar,scooter,4.7
4165,Michelle Terrell,Mehsana,scooter,4.0
4166,Rachel Larson,Ahmedabad,bike,4.3
4167,Marc Coffey,Mehsana,bike,4.3
4168,Adrian Taylor,Godhra,scooter,4.8
4169,Robert Anderson,Navsari,scooter,4.8
4170,Shannon Jensen,Ankleshwar,scooter,3.7
4171,Olivia Floyd,Amreli,scooter,4.4
4172,Roger Meza,Bhavnagar,bicycle,4.8
4173,Carrie Lane,Anand,bicycle,4.0
4174,Anna Trevino,Jamnagar,scooter,4.4
4175,Patricia Petty,Porbandar,bike,4.9
4176,Ian Cabrera,Bharuch,bike,3.7
4177,Zachary Aguirre,Surat,bicycle,4.3
4178,Cynthia Lewis,Palanpur,bike,4.6
4179,Stephen Torres,Anand,bike,3.7
4180,Victoria Henderson,Porbandar,bicycle,3.8
4181,Mitchell Baldwin,Bharuch,bike,4.6
4182,Joshua Cole,Deesa,bicycle,3.7
4183,Kristopher Hernandez,Godhra,scooter,4.1
4184,Joe Kelley,Vapi,scooter,4.5
4185,Rodney Torres,Palanpur,bicycle,3.6
4186,Dawn Gray,Jamnagar,bike,3.5
4187,Juan Hawkins,Bhavnagar,bicycle,4.8
4188,Kellie Richard,Modasa,scooter,3.6
4189,Wayne Cooke,Bharuch,bike,4.6
4190,Derek Lyons,Palanpur,bicycle,4.4
4191,Raymond Foster,Rajkot,scooter,4.0
4192,Kirk Hall,Ahmedabad,scooter,4.4
4193,Jennifer Hartman,Himmatnagar,scooter,4.5
4194,Briana Rosales,Bharuch,bike,3.6
4195,Nicole Crawford,Amreli,bicycle,3.6
4196,Mary Wood,Dahod,scooter,4.5
4197,Renee Smith,Ankleshwar,bike,3.5
4198,William Morse,Vyara,scooter,4.6
4199,Annette Yates,Amreli,bike,4.5
4200,Erin Scott,Godhra,bike,4.7
4201,Rachel Medina,Modasa,bicycle,4.7
4202,Elizabeth Smith,Veraval,scooter,3.5
4203,Brad Middleton,Morbi,scooter,4.3
4204,Kathryn Allen,Vyara,scooter,4.2
4205,Sandra Beasley,Amreli,scooter,3.7
4206,Jordan Daniel,Vadodara,bike,4.1
4207,Joseph Yates,Porbandar,scooter,4.5
4208,Samuel Sanders,Gandhinagar,scooter,4.8
4209,William Brooks,Ankleshwar,bike,4.5
4210,Brian Rivera,Nadiad,bike,4.1
4211,Jeremy Daniels,Vyara,bike,4.6
4212,Robin Hartman,Ahmedabad,bicycle,4.3
4213,Amanda Gibson,Ankleshwar,scooter,4.1
4214,Taylor Cannon,Patan,scooter,4.5
4215,Aaron Bishop,Deesa,bicycle,3.9
4216,Sean Franklin,Nadiad,bike,3.7
4217,Miguel Mitchell,Dahod,scooter,4.9
4218,Michael Levine,Surat,scooter,3.9
4219,Mackenzie Herrera,Rajkot,scooter,4.0
4220,Matthew Jackson,Surendranagar,bicycle,3.7
4221,Brandon Morales,Navsari,scooter,4.4
4222,Samuel Brown,Gandhinagar,scooter,4.6
4223,Maria Hall MD,Nadiad,scooter,4.2
4224,Candice Nelson,Valsad,scooter,4.7
4225,Michael Wolfe,Nadiad,scooter,3.9
4226,Richard Hess,Patan,bicycle,4.3
4227,Madison Washington,Rajkot,scooter,3.6
4228,John Ramirez,Bhavnagar,scooter,3.6
4229,Brandon Small,Junagadh,bike,4.7
4230,Matthew Collins,Morbi,bicycle,3.9
4231,Alisha Smith,Bharuch,scooter,4.6
4232,Karen Clark,Patan,bike,4.1
4233,Caroline White,Ankleshwar,bicycle,4.1
4234,Anthony Yu,Himmatnagar,bike,4.9
4235,James Wilson,Nadiad,bike,3.6
4236,Lisa Pittman,Morbi,scooter,4.3
4237,Michelle Davis,Rajkot,bike,3.6
4238,Mark Stevenson,Botad,bicycle,4.7
4239,Travis Smith,Veraval,bicycle,4.7
4240,Christine Brown,Surendranagar,scooter,3.9
4241,Stacey Mcneil,Rajkot,bike,4.1
4242,Matthew Adams,Surendranagar,scooter,4.5
4243,Laura Cameron,Morbi,scooter,4.4
4244,Christopher Thompson,Rajkot,bicycle,4.2
4245,Katherine Johnson,Valsad,scooter,4.8
4246,Laura Wright,Surendranagar,bike,4.2
4247,Karen Gallagher,Veraval,bicycle,3.8
4248,Charles Gillespie,Vapi,bicycle,4.2
4249,Carolyn Lucero,Rajkot,bike,4.7
4250,Steven Dunn,Modasa,bike,4.3
4251,Jennifer Norman,Modasa,scooter,3.6
4252,Richard Moore,Botad,bicycle,4.8
4253,Priscilla Smith,Surendranagar,bicycle,3.8
4254,Matthew Franklin,Nadiad,bike,3.8
4255,Maria Lewis,Bhavnagar,bike,4.0
4256,Jasmin Dodson,Anand,bicycle,4.5
4257,Justin Joyce,Morbi,scooter,4.9
4258,Brianna Nguyen,Anand,bike,3.8
4259,Andre Hoover,Botad,bike,4.3
4260,Amy Leblanc,Modasa,scooter,4.8
4261,Clarence Schmidt,Palanpur,scooter,3.5
4262,Sandra Dixon,Jamnagar,scooter,4.3
4263,Monica Simon,Deesa,scooter,3.6
4264,Paul Bruce,Gandhinagar,bike,3.8
4265,Michael Stevens,Rajkot,scooter,3.8
4266,Eric Mitchell,Bhavnagar,bicycle,4.1
4267,Jennifer Turner,Amreli,bike,4.1
4268,Matthew Walters,Palanpur,bicycle,4.0
4269,Darren Rodriguez,Valsad,bike,3.7
4270,Mary Padilla,Vapi,scooter,4.1
4271,Rhonda Williams,Gandhinagar,bike,4.7
4272,Rebecca Beck,Ahmedabad,scooter,4.2
4273,Jacqueline Snyder,Vyara,scooter,4.5
4274,Dustin Wright,Modasa,bicycle,4.4
4275,Tabitha Harris,Morbi,scooter,4.3
4276,Richard Bean,Gandhinagar,scooter,4.7
4277,Pamela Martin,Gandhinagar,bicycle,4.0
4278,Larry Jones,Mehsana,bicycle,4.6
4279,Kelly Reeves,Junagadh,bike,4.2
4280,John Solomon,Nadiad,bicycle,3.9
4281,Kyle Christian,Amreli,bike,4.4
4282,Jessica Paul,Palanpur,bicycle,4.0
4283,Nathaniel Jones,Vadodara,scooter,4.3
4284,Michelle Allen,Modasa,scooter,4.9
4285,Stephanie Olson,Bhavnagar,scooter,4.5
4286,Shawn Jones,Junagadh,scooter,4.2
4287,Eric Edwards,Veraval,bicycle,4.6
4288,Robert Tucker,Navsari,scooter,4.8
4289,Cynthia Smith,Vadodara,scooter,4.7
4290,Scott Reynolds,Modasa,bike,3.8
4291,Jacob Howe,Porbandar,scooter,4.9
4292,Laura Raymond,Godhra,bike,3.9
4293,Bryan Boone,Navsari,bicycle,3.5
4294,Angela Roberts,Gandhinagar,bicycle,4.0
4295,Benjamin Barr,Patan,scooter,3.8
4296,Renee Chapman,Patan,bicycle,4.5
4297,Jessica Lewis,Botad,bicycle,3.7
4298,Eric White,Valsad,bicycle,4.5
4299,Melanie Miles,Vadodara,scooter,4.5
4300,Glenn Weaver,Deesa,bike,4.1
4301,Jimmy Stephens,Navsari,bike,4.5
4302,John Case,Himmatnagar,bike,4.4
4303,Amy Bowman,Porbandar,bicycle,3.6
4304,Amanda Palmer,Dahod,bike,3.7
4305,Jeffery Turner,Kalol,bicycle,4.3
4306,Matthew Chase,Mehsana,bike,3.8
4307,Jay Miller,Kalol,scooter,4.3
4308,James Ortiz,Dahod,scooter,4.3
4309,Steven Rodriguez,Surendranagar,bike,4.2
4310,Michael Gallagher,Palanpur,bicycle,4.2
4311,Sara Burch,Ahmedabad,scooter,4.8
4312,Holly Martinez,Veraval,bike,4.8
4313,Brian Jacobs,Kalol,bicycle,3.9
4314,Margaret Perez,Valsad,scooter,3.9
4315,Kayla Acevedo,Jamnagar,bike,4.4
4316,Pam Jones,Valsad,bicycle,4.1
4317,Sharon Huffman,Veraval,bicycle,3.8
4318,Shannon Costa,Morbi,scooter,4.1
4319,Andrea Morris,Rajkot,scooter,4.3
4320,Kyle Stout,Mehsana,bicycle,4.5
4321,Thomas Douglas,Valsad,bike,4.4
4322,Christopher Guzman,Junagadh,bicycle,4.1
4323,Andrew Perez,Bharuch,scooter,4.3
4324,Jennifer Turner,Junagadh,bicycle,4.7
4325,Sharon Richardson,Vadodara,scooter,4.7
4326,Peter Turner,Deesa,bike,3.8
4327,William Schneider,Dahod,bike,4.8
4328,Patricia Gross,Gandhinagar,bike,4.4
4329,Joanne Lowery,Jamnagar,scooter,4.2
4330,Kelly Salazar,Morbi,bicycle,3.5
4331,Krista Cantu,Valsad,bike,4.4
4332,Michael Pope,Valsad,bike,4.6
4333,Christian Maldonado,Dahod,bike,3.8
4334,Ian Parks,Ankleshwar,bicycle,3.7
4335,Kelly Lee,Ankleshwar,bike,4.7
4336,Maria Holmes,Godhra,bicycle,4.1
4337,Christopher Webb,Junagadh,scooter,4.9
4338,James Larson,Dahod,bike,3.8
4339,Diana Perry,Amreli,bicycle,3.6
4340,Scott Kelly MD,Modasa,bike,3.6
4341,Debra Mueller,Morbi,scooter,3.9
4342,Ashley Black,Porbandar,scooter,4.6
4343,Blake Bryant,Rajkot,bike,4.4
4344,April Hodge,Amreli,bicycle,4.2
4345,Autumn Bishop,Godhra,bicycle,3.7
4346,Curtis Freeman,Vyara,bicycle,3.9
4347,Peggy Ponce,Amreli,bike,3.5
4348,Eugene Walker,Valsad,bike,4.6
